Id,Category
8594,4
8595,2
8596,3
8597,8
8598,5
8599,2
8600,3
8601,9
8602,8
8603,3
8604,9
8605,7
8606,3
8607,6
8608,7
8609,7
8610,3
8611,4
8612,7
8613,1
8614,1
8615,5
8616,3
8617,7
8618,9
8619,2
8620,2
8621,2
8622,1
8623,4
8624,7
8625,1
8626,4
8627,7
8628,10
8629,10
8630,5
8631,10
8632,6
8633,5
8634,7
8635,3
8636,10
8637,2
8638,3
8639,10
8640,3
8641,5
8642,6
8643,9
8644,8
8645,7
8646,5
8647,8
8648,2
8649,2
8650,9
8651,2
8652,2
8653,9
8654,8
8655,7
8656,5
8657,8
8658,3
8659,4
8660,2
8661,10
8662,3
8663,2
8664,7
8665,8
8666,1
8667,1
8668,1
8669,3
8670,10
8671,9
8672,1
8673,6
8674,7
8675,1
8676,5
8677,8
8678,4
8679,6
8680,9
8681,8
8682,6
8683,10
8684,4
8685,1
8686,9
8687,4
8688,2
8689,3
8690,8
8691,6
8692,5
8693,1
8694,9
8695,7
8696,4
8697,6
8698,2
8699,6
8700,4
8701,2
8702,6
8703,7
8704,9
8705,10
8706,1
8707,5
8708,8
8709,6
8710,6
8711,7
8712,1
8713,3
8714,5
8715,2
8716,9
8717,2
8718,9
8719,4
8720,5
8721,5
8722,2
8723,9
8724,2
8725,2
8726,9
8727,7
8728,3
8729,9
8730,9
8731,4
8732,9
8733,5
8734,1
8735,4
8736,9
8737,3
8738,9
8739,8
8740,2
8741,6
8742,7
8743,3
8744,7
8745,2
8746,9
8747,9
8748,7
8749,7
8750,5
8751,5
8752,3
8753,3
8754,6
8755,2
8756,5
8757,4
8758,2
8759,6
8760,1
8761,1
8762,7
8763,2
8764,4
8765,4
8766,2
8767,3
8768,2
8769,3
8770,2
8771,4
8772,3
8773,9
8774,2
8775,9
8776,5
8777,1
8778,6
8779,3
8780,6
8781,8
8782,6
8783,3
8784,7
8785,4
8786,1
8787,8
8788,1
8789,7
8790,5
8791,2
8792,7
8793,3
8794,8
8795,9
8796,3
8797,2
8798,1
8799,7
8800,5
8801,8
8802,6
8803,7
8804,2
8805,8
8806,3
8807,1
8808,3
8809,4
8810,1
8811,9
8812,1
8813,8
8814,4
8815,5
8816,4
8817,5
8818,9
8819,2
8820,4
8821,5
8822,3
8823,3
8824,6
8825,8
8826,4
8827,6
8828,5
8829,7
8830,8
8831,9
8832,6
8833,8
8834,9
8835,9
8836,9
8837,3
8838,1
8839,6
8840,2
8841,2
8842,3
8843,8
8844,2
8845,3
8846,6
8847,7
8848,8
8849,3
8850,3
8851,10
8852,1
8853,7
8854,9
8855,4
8856,2
8857,3
8858,3
8859,5
8860,5
8861,3
8862,8
8863,8
8864,10
8865,2
8866,5
8867,9
8868,1
8869,3
8870,4
8871,5
8872,6
8873,9
8874,3
8875,4
8876,9
8877,7
8878,8
8879,7
8880,9
8881,10
8882,6
8883,9
8884,8
8885,5
8886,6
8887,1
8888,6
8889,7
8890,3
8891,3
8892,10
8893,8
8894,4
8895,10
8896,9
8897,3
8898,6
8899,5
8900,9
8901,8
8902,8
8903,9
8904,3
8905,5
8906,5
8907,6
8908,7
8909,6
8910,3
8911,8
8912,7
8913,6
8914,2
8915,4
8916,7
8917,4
8918,3
8919,3
8920,1
8921,4
8922,6
8923,7
8924,8
8925,6
8926,1
8927,1
8928,10
8929,1
8930,4
8931,1
8932,5
8933,10
8934,7
8935,8
8936,7
8937,8
8938,1
8939,4
8940,4
8941,8
8942,7
8943,1
8944,9
8945,9
8946,7
8947,1
8948,4
8949,5
8950,8
8951,8
8952,3
8953,7
8954,6
8955,4
8956,4
8957,7
8958,2
8959,4
8960,7
8961,10
8962,5
8963,3
8964,5
8965,9
8966,1
8967,3
8968,4
8969,6
8970,3
8971,2
8972,7
8973,5
8974,3
8975,9
8976,2
8977,8
8978,3
8979,9
8980,6
8981,6
8982,1
8983,4
8984,1
8985,4
8986,3
8987,1
8988,9
8989,5
8990,3
8991,5
8992,4
8993,4
8994,3
8995,7
8996,1
8997,10
8998,7
8999,1
9000,1
9001,5
9002,1
9003,3
9004,10
9005,5
9006,8
9007,1
9008,9
9009,6
9010,3
9011,8
9012,5
9013,4
9014,2
9015,10
9016,6
9017,3
9018,6
9019,4
9020,7
9021,7
9022,10
9023,2
9024,4
9025,8
9026,5
9027,6
9028,7
9029,2
9030,3
9031,8
9032,2
9033,1
9034,10
9035,5
9036,9
9037,3
9038,4
9039,1
9040,4
9041,4
9042,9
9043,9
9044,10
9045,8
9046,6
9047,1
9048,5
9049,10
9050,5
9051,6
9052,3
9053,6
9054,9
9055,10
9056,2
9057,9
9058,8
9059,2
9060,1
9061,2
9062,1
9063,7
9064,2
9065,2
9066,3
9067,8
9068,3
9069,9
9070,9
9071,5
9072,8
9073,4
9074,3
9075,10
9076,1
9077,9
9078,2
9079,6
9080,2
9081,4
9082,9
9083,7
9084,1
9085,2
9086,2
9087,2
9088,5
9089,1
9090,1
9091,6
9092,4
9093,7
9094,3
9095,2
9096,8
9097,2
9098,7
9099,3
9100,9
9101,3
9102,4
9103,1
9104,9
9105,4
9106,1
9107,5
9108,5
9109,4
9110,9
9111,1
9112,1
9113,2
9114,9
9115,9
9116,3
9117,8
9118,10
9119,5
9120,2
9121,7
9122,8
9123,3
9124,8
9125,2
9126,3
9127,9
9128,7
9129,7
9130,9
9131,1
9132,6
9133,1
9134,6
9135,7
9136,7
9137,7
9138,10
9139,8
9140,6
9141,3
9142,10
9143,7
9144,5
9145,2
9146,2
9147,7
9148,5
9149,7
9150,4
9151,7
9152,10
9153,5
9154,10
9155,1
9156,7
9157,10
9158,7
9159,4
9160,5
9161,5
9162,3
9163,10
9164,4
9165,1
9166,2
9167,8
9168,10
9169,5
9170,2
9171,4
9172,8
9173,5
9174,6
9175,10
9176,5
9177,9
9178,3
9179,1
9180,9
9181,7
9182,1
9183,10
9184,1
9185,2
9186,3
9187,1
9188,9
9189,2
9190,3
9191,2
9192,10
9193,9
9194,4
9195,3
9196,1
9197,2
9198,8
9199,5
9200,1
9201,7
9202,8
9203,4
9204,7
9205,8
9206,9
9207,5
9208,8
9209,1
9210,5
9211,2
9212,2
9213,2
9214,3
9215,7
9216,9
9217,1
9218,6
9219,6
9220,1
9221,6
9222,6
9223,10
9224,7
9225,2
9226,8
9227,6
9228,8
9229,4
9230,1
9231,9
9232,1
9233,8
9234,8
9235,9
9236,9
9237,8
9238,2
9239,3
9240,4
9241,7
9242,1
9243,5
9244,8
9245,1
9246,7
9247,5
9248,1
9249,9
9250,9
9251,5
9252,2
9253,8
9254,1
9255,4
9256,9
9257,6
9258,7
9259,8
9260,5
9261,2
9262,4
9263,6
9264,2
9265,4
9266,7
9267,1
9268,3
9269,7
9270,2
9271,10
9272,4
9273,10
9274,1
9275,9
9276,5
9277,8
9278,6
9279,7
9280,10
9281,2
9282,3
9283,8
9284,10
9285,2
9286,8
9287,6
9288,9
9289,4
9290,8
9291,6
9292,2
9293,7
9294,10
9295,10
9296,7
9297,2
9298,3
9299,8
9300,6
9301,1
9302,10
9303,2
9304,9
9305,5
9306,3
9307,3
9308,5
9309,2
9310,10
9311,4
9312,4
9313,5
9314,5
9315,1
9316,3
9317,5
9318,10
9319,2
9320,10
9321,10
9322,3
9323,2
9324,5
9325,7
9326,5
9327,9
9328,9
9329,5
9330,4
9331,3
9332,6
9333,7
9334,2
9335,5
9336,4
9337,1
9338,7
9339,1
9340,6
9341,8
9342,9
9343,8
9344,6
9345,1
9346,4
9347,10
9348,8
9349,1
9350,3
9351,9
9352,2
9353,10
9354,4
9355,1
9356,1
9357,1
9358,1
9359,9
9360,6
9361,2
9362,8
9363,3
9364,1
9365,5
9366,7
9367,10
9368,8
9369,9
9370,9
9371,10
9372,9
9373,8
9374,6
9375,9
9376,3
9377,9
9378,7
9379,2
9380,8
9381,2
9382,2
9383,3
9384,5
9385,4
9386,5
9387,8
9388,9
9389,9
9390,7
9391,1
9392,4
9393,8
9394,6
9395,5
9396,9
9397,9
9398,8
9399,2
9400,10
9401,1
9402,5
9403,10
9404,9
9405,9
9406,6
9407,3
9408,2
9409,10
9410,2
9411,2
9412,3
9413,1
9414,4
9415,3
9416,10
9417,7
9418,1
9419,4
9420,10
9421,1
9422,7
9423,5
9424,10
9425,4
9426,3
9427,9
9428,3
9429,2
9430,8
9431,8
9432,9
9433,9
9434,7
9435,4
9436,1
9437,3
9438,2
9439,7
9440,3
9441,2
9442,5
9443,2
9444,7
9445,1
9446,7
9447,9
9448,1
9449,2
9450,10
9451,8
9452,6
9453,1
9454,4
9455,10
9456,2
9457,1
9458,3
9459,5
9460,1
9461,1
9462,9
9463,9
9464,10
9465,2
9466,7
9467,4
9468,7
9469,5
9470,2
9471,3
9472,9
9473,1
9474,9
9475,8
9476,4
9477,5
9478,4
9479,10
9480,6
9481,10
9482,3
9483,9
9484,7
9485,7
9486,3
9487,7
9488,6
9489,5
9490,1
9491,8
9492,6
9493,8
9494,7
9495,6
9496,5
9497,3
9498,5
9499,7
9500,5
9501,1
9502,8
9503,3
9504,1
9505,6
9506,9
9507,3
9508,9
9509,6
9510,9
9511,7
9512,4
9513,3
9514,2
9515,8
9516,1
9517,1
9518,10
9519,3
9520,10
9521,1
9522,8
9523,10
9524,4
9525,2
9526,9
9527,1
9528,6
9529,9
9530,8
9531,9
9532,5
9533,9
9534,1
9535,1
9536,9
9537,1
9538,2
9539,8
9540,2
9541,9
9542,8
9543,1
9544,7
9545,6
9546,3
9547,9
9548,6
9549,10
9550,6
9551,9
9552,1
9553,7
9554,4
9555,2
9556,9
9557,6
9558,3
9559,2
9560,7
9561,3
9562,2
9563,9
9564,1
9565,5
9566,2
9567,1
9568,7
9569,1
9570,4
9571,9
9572,3
9573,10
9574,3
9575,1
9576,5
9577,9
9578,4
9579,6
9580,7
9581,8
9582,5
9583,6
9584,7
9585,2
9586,1
9587,5
9588,8
9589,5
9590,2
9591,6
9592,7
9593,1
9594,4
9595,4
9596,5
9597,6
9598,3
9599,9
9600,8
9601,3
9602,4
9603,2
9604,3
9605,6
9606,7
9607,6
9608,2
9609,8
9610,10
9611,9
9612,3
9613,8
9614,5
9615,1
9616,9
9617,9
9618,8
9619,4
9620,1
9621,6
9622,8
9623,7
9624,7
9625,6
9626,8
9627,9
9628,7
9629,6
9630,6
9631,6
9632,7
9633,9
9634,2
9635,1
9636,3
9637,7
9638,4
9639,1
9640,5
9641,5
9642,6
9643,3
9644,8
9645,8
9646,7
9647,4
9648,6
9649,6
9650,2
9651,5
9652,5
9653,3
9654,6
9655,1
9656,3
9657,4
9658,7
9659,2
9660,1
9661,7
9662,10
9663,5
9664,6
9665,6
9666,8
9667,9
9668,2
9669,6
9670,9
9671,7
9672,8
9673,4
9674,3
9675,4
9676,9
9677,9
9678,4
9679,6
9680,10
9681,8
9682,2
9683,10
9684,7
9685,5
9686,1
9687,6
9688,2
9689,2
9690,8
9691,8
9692,8
9693,6
9694,2
9695,8
9696,10
9697,4
9698,10
9699,2
9700,9
9701,4
9702,1
9703,5
9704,7
9705,7
9706,1
9707,4
9708,8
9709,7
9710,6
9711,1
9712,3
9713,8
9714,1
9715,2
9716,7
9717,5
9718,2
9719,1
9720,9
9721,2
9722,9
9723,3
9724,2
9725,4
9726,10
9727,9
9728,4
9729,4
9730,6
9731,3
9732,1
9733,7
9734,10
9735,7
9736,6
9737,1
9738,7
9739,3
9740,2
9741,2
9742,7
9743,9
9744,6
9745,4
9746,2
9747,7
9748,8
9749,10
9750,7
9751,1
9752,2
9753,1
9754,7
9755,3
9756,5
9757,9
9758,10
9759,2
9760,1
9761,10
9762,5
9763,2
9764,8
9765,9
9766,6
9767,10
9768,3
9769,8
9770,5
9771,8
9772,9
9773,8
9774,9
9775,7
9776,8
9777,7
9778,6
9779,1
9780,3
9781,3
9782,9
9783,1
9784,8
9785,1
9786,8
9787,4
9788,4
9789,6
9790,7
9791,9
9792,7
9793,1
9794,8
9795,4
9796,10
9797,6
9798,9
9799,9
9800,3
9801,4
9802,8
9803,5
9804,6
9805,1
9806,5
9807,5
9808,10
9809,3
9810,1
9811,3
9812,10
9813,1
9814,10
9815,4
9816,6
9817,1
9818,7
9819,7
9820,3
9821,5
9822,8
9823,3
9824,2
9825,1
9826,5
9827,10
9828,2
9829,7
9830,9
9831,9
9832,9
9833,4
9834,1
9835,6
9836,7
9837,7
9838,2
9839,7
9840,8
9841,10
9842,3
9843,2
9844,1
9845,3
9846,8
9847,5
9848,4
9849,6
9850,6
9851,6
9852,9
9853,1
9854,8
9855,5
9856,1
9857,8
9858,5
9859,2
9860,6
9861,6
9862,1
9863,5
9864,7
9865,1
9866,10
9867,7
9868,4
9869,5
9870,1
9871,6
9872,4
9873,10
9874,4
9875,5
9876,9
9877,1
9878,2
9879,8
9880,9
9881,3
9882,9
9883,3
9884,7
9885,5
9886,7
9887,1
9888,7
9889,4
9890,6
9891,7
9892,7
9893,8
9894,6
9895,8
9896,1
9897,3
9898,1
9899,4
9900,4
9901,4
9902,4
9903,6
9904,2
9905,8
9906,4
9907,6
9908,5
9909,2
9910,9
9911,7
9912,1
9913,3
9914,9
9915,10
9916,8
9917,10
9918,3
9919,5
9920,4
9921,6
9922,4
9923,9
9924,5
9925,2
9926,4
9927,8
9928,8
9929,4
9930,1
9931,4
9932,9
9933,9
9934,1
9935,8
9936,6
9937,4
9938,8
9939,8
9940,8
9941,2
9942,8
9943,8
9944,9
9945,3
9946,8
9947,7
9948,8
9949,6
9950,1
9951,8
9952,6
9953,9
9954,5
9955,1
9956,8
9957,1
9958,10
9959,1
9960,10
9961,9
9962,8
9963,2
9964,7
9965,10
9966,5
9967,8
9968,9
9969,6
9970,10
9971,2
9972,1
9973,4
9974,8
9975,4
9976,9
9977,8
9978,10
9979,10
9980,4
9981,6
9982,10
9983,7
9984,9
9985,5
9986,1
9987,6
9988,4
9989,10
9990,6
9991,5
9992,6
9993,1
9994,4
9995,9
9996,10
9997,1
9998,10
9999,10
10000,4
10001,9
10002,9
10003,5
10004,6
10005,7
10006,2
10007,9
10008,3
10009,8
10010,6
10011,7
10012,5
10013,10
10014,10
10015,9
10016,8
10017,8
10018,4
10019,9
10020,9
10021,6
10022,6
10023,9
10024,3
10025,6
10026,4
10027,5
10028,2
10029,4
10030,5
10031,4
10032,9
10033,9
10034,3
10035,1
10036,4
10037,6
10038,10
10039,2
10040,7
10041,3
10042,3
10043,5
10044,7
10045,8
10046,7
10047,6
10048,2
10049,6
10050,5
10051,6
10052,5
10053,10
10054,8
10055,2
10056,1
10057,9
10058,5
10059,9
10060,6
10061,4
10062,10
10063,5
10064,7
10065,9
10066,10
10067,4
10068,6
10069,1
10070,5
10071,3
10072,7
10073,9
10074,1
10075,10
10076,6
10077,2
10078,1
10079,5
10080,5
10081,9
10082,1
10083,7
10084,9
10085,5
10086,3
10087,2
10088,9
10089,4
10090,8
10091,3
10092,7
10093,2
10094,3
10095,1
10096,3
10097,9
10098,6
10099,6
10100,2
10101,6
10102,1
10103,6
10104,2
10105,9
10106,7
10107,4
10108,9
10109,9
10110,8
10111,3
10112,10
10113,2
10114,9
10115,5
10116,4
10117,9
10118,5
10119,2
10120,1
10121,7
10122,7
10123,5
10124,4
10125,9
10126,9
10127,4
10128,3
10129,5
10130,6
10131,7
10132,6
10133,7
10134,10
10135,4
10136,7
10137,8
10138,1
10139,2
10140,1
10141,7
10142,1
10143,4
10144,4
10145,6
10146,6
10147,9
10148,8
10149,1
10150,8
10151,3
10152,2
10153,5
10154,1
10155,3
10156,6
10157,10
10158,5
10159,6
10160,9
10161,3
10162,10
10163,7
10164,1
10165,9
10166,6
10167,10
10168,9
10169,6
10170,8
10171,7
10172,7
10173,2
10174,7
10175,8
10176,2
10177,10
10178,3
10179,10
10180,8
10181,8
10182,6
10183,1
10184,9
10185,8
10186,8
10187,5
10188,9
10189,5
10190,7
10191,4
10192,8
10193,8
10194,2
10195,3
10196,6
10197,4
10198,7
10199,4
10200,10
10201,6
10202,1
10203,6
10204,7
10205,8
10206,4
10207,10
10208,3
10209,2
10210,8
10211,7
10212,10
10213,7
10214,2
10215,7
10216,6
10217,5
10218,5
10219,2
10220,5
10221,1
10222,10
10223,2
10224,10
10225,6
10226,3
10227,2
10228,7
10229,6
10230,1
10231,2
10232,1
10233,8
10234,1
10235,6
10236,9
10237,9
10238,10
10239,9
10240,7
10241,1
10242,10
10243,2
10244,2
10245,7
10246,3
10247,2
10248,1
10249,6
10250,1
10251,6
10252,5
10253,7
10254,1
10255,7
10256,6
10257,6
10258,3
10259,6
10260,2
10261,6
10262,6
10263,6
10264,4
10265,1
10266,10
10267,7
10268,9
10269,3
10270,8
10271,3
10272,5
10273,1
10274,3
10275,4
10276,9
10277,1
10278,8
10279,6
10280,2
10281,4
10282,9
10283,3
10284,2
10285,10
10286,1
10287,8
10288,3
10289,6
10290,10
10291,3
10292,8
10293,6
10294,8
10295,8
10296,2
10297,1
10298,4
10299,6
10300,7
10301,3
10302,5
10303,2
10304,1
10305,1
10306,7
10307,3
10308,10
10309,3
10310,9
10311,8
10312,6
10313,3
10314,1
10315,5
10316,9
10317,6
10318,5
10319,8
10320,7
10321,1
10322,6
10323,7
10324,10
10325,1
10326,8
10327,7
10328,10
10329,2
10330,3
10331,10
10332,4
10333,10
10334,3
10335,10
10336,6
10337,3
10338,2
10339,9
10340,7
10341,7
10342,3
10343,6
10344,4
10345,3
10346,3
10347,1
10348,4
10349,4
10350,7
10351,9
10352,10
10353,6
10354,4
10355,1
10356,6
10357,6
10358,9
10359,6
10360,2
10361,9
10362,9
10363,5
10364,1
10365,2
10366,9
10367,6
10368,5
10369,4
10370,2
10371,9
10372,10
10373,2
10374,9
10375,3
10376,1
10377,10
10378,5
10379,2
10380,6
10381,8
10382,10
10383,1
10384,7
10385,7
10386,1
10387,10
10388,4
10389,7
10390,1
10391,3
10392,8
10393,5
10394,1
10395,2
10396,6
10397,7
10398,7
10399,5
10400,3
10401,10
10402,1
10403,7
10404,7
10405,3
10406,6
10407,8
10408,3
10409,9
10410,10
10411,2
10412,2
10413,2
10414,9
10415,8
10416,8
10417,6
10418,4
10419,4
10420,5
10421,4
10422,3
10423,10
10424,2
10425,9
10426,4
10427,8
10428,6
10429,10
10430,10
10431,1
10432,7
10433,9
10434,10
10435,8
10436,9
10437,4
10438,2
10439,6
10440,2
10441,1
10442,6
10443,7
10444,9
10445,3
10446,3
10447,7
10448,2
10449,5
10450,10
10451,10
10452,8
10453,6
10454,10
10455,3
10456,1
10457,5
10458,2
10459,7
10460,1
10461,1
10462,3
10463,2
10464,10
10465,3
10466,3
10467,9
10468,9
10469,1
10470,2
10471,1
10472,3
10473,4
10474,6
10475,9
10476,5
10477,4
10478,6
10479,9
10480,1
10481,8
10482,8
10483,3
10484,9
10485,1
10486,4
10487,8
10488,10
10489,6
10490,4
10491,9
10492,3
10493,9
10494,4
10495,8
10496,6
10497,6
10498,4
10499,6
10500,6
10501,7
10502,1
10503,3
10504,8
10505,9
10506,5
10507,5
10508,8
10509,9
10510,8
10511,2
10512,7
10513,9
10514,10
10515,3
10516,4
10517,4
10518,3
10519,1
10520,3
10521,10
10522,4
10523,5
10524,3
10525,4
10526,5
10527,2
10528,9
10529,6
10530,8
10531,8
10532,2
10533,3
10534,8
10535,3
10536,7
10537,10
10538,9
10539,4
10540,1
10541,10
10542,2
10543,4
10544,1
10545,5
10546,2
10547,1
10548,9
10549,9
10550,4
10551,10
10552,10
10553,10
10554,8
10555,2
10556,8
10557,1
10558,4
10559,8
10560,3
10561,9
10562,8
10563,7
10564,4
10565,7
10566,6
10567,3
10568,8
10569,2
10570,2
10571,3
10572,4
10573,6
10574,5
10575,9
10576,3
10577,5
10578,2
10579,1
10580,10
10581,1
10582,9
10583,1
10584,1
10585,3
10586,3
10587,8
10588,7
10589,7
10590,2
10591,2
10592,9
10593,6
10594,7
10595,7
10596,6
10597,6
10598,1
10599,5
10600,10
10601,9
10602,4
10603,1
10604,9
10605,3
10606,5
10607,3
10608,2
10609,5
10610,7
10611,10
10612,7
10613,9
10614,9
10615,6
10616,1
10617,1
10618,8
10619,8
10620,8
10621,1
10622,7
10623,3
10624,9
10625,9
10626,5
10627,7
10628,9
10629,7
10630,5
10631,7
10632,3
10633,4
10634,1
10635,7
10636,3
10637,4
10638,8
10639,10
10640,6
10641,3
10642,6
10643,1
10644,2
10645,2
10646,5
10647,4
10648,6
10649,5
10650,7
10651,9
10652,3
10653,7
10654,5
10655,2
10656,10
10657,2
10658,8
10659,6
10660,8
10661,7
10662,5
10663,9
10664,3
10665,1
10666,5
10667,8
10668,10
10669,8
10670,4
10671,1
10672,10
10673,5
10674,1
10675,3
10676,2
10677,10
10678,6
10679,6
10680,9
10681,2
10682,9
10683,4
10684,7
10685,2
10686,6
10687,3
10688,4
10689,7
10690,3
10691,3
10692,7
10693,10
10694,9
10695,5
10696,2
10697,2
10698,8
10699,4
10700,1
10701,9
10702,2
10703,7
10704,3
10705,9
10706,3
10707,5
10708,3
10709,2
10710,1
10711,10
10712,3
10713,9
10714,4
10715,1
10716,5
10717,3
10718,8
10719,1
10720,3
10721,5
10722,5
10723,8
10724,9
10725,5
10726,7
10727,10
10728,1
10729,9
10730,9
10731,2
10732,6
10733,1
10734,10
10735,7
10736,3
10737,6
10738,9
10739,6
10740,2
10741,4
10742,2
10743,7
10744,3
10745,7
10746,7
10747,5
10748,6
10749,2
10750,10
10751,1
10752,1
10753,1
10754,9
10755,9
10756,1
10757,7
10758,2
10759,9
10760,2
10761,3
10762,2
10763,6
10764,7
10765,3
10766,7
10767,7
10768,9
10769,3
10770,3
10771,10
10772,3
10773,4
10774,5
10775,10
10776,7
10777,5
10778,9
10779,4
10780,6
10781,3
10782,9
10783,10
10784,5
10785,8
10786,8
10787,10
10788,5
10789,2
10790,5
10791,3
10792,10
10793,5
10794,10
10795,2
10796,7
10797,10
10798,2
10799,10
10800,6
10801,3
10802,1
10803,4
10804,7
10805,9
10806,6
10807,4
10808,1
10809,10
10810,5
10811,7
10812,7
10813,6
10814,5
10815,10
10816,5
10817,6
10818,1
10819,4
10820,10
10821,7
10822,6
10823,10
10824,2
10825,6
10826,6
10827,1
10828,8
10829,10
10830,6
10831,9
10832,6
10833,7
10834,2
10835,7
10836,7
10837,3
10838,5
10839,6
10840,8
10841,3
10842,3
10843,1
10844,6
10845,3
10846,7
10847,6
10848,2
10849,7
10850,7
10851,7
10852,9
10853,10
10854,7
10855,8
10856,3
10857,1
10858,7
10859,6
10860,5
10861,7
10862,10
10863,9
10864,1
10865,9
10866,1
10867,4
10868,3
10869,6
10870,7
10871,7
10872,5
10873,6
10874,10
10875,1
10876,6
10877,1
10878,9
10879,10
10880,7
10881,3
10882,8
10883,6
10884,2
10885,8
10886,6
10887,2
10888,6
10889,5
10890,10
10891,5
10892,10
10893,9
10894,2
10895,6
10896,9
10897,2
10898,1
10899,8
10900,4
10901,6
10902,2
10903,2
10904,2
10905,10
10906,8
10907,3
10908,4
10909,8
10910,4
10911,6
10912,3
10913,3
10914,3
10915,1
10916,10
10917,3
10918,3
10919,4
10920,3
10921,2
10922,3
10923,7
10924,2
10925,6
10926,8
10927,10
10928,9
10929,2
10930,10
10931,5
10932,8
10933,1
10934,5
10935,9
10936,5
10937,9
10938,6
10939,5
10940,4
10941,4
10942,1
10943,1
10944,2
10945,9
10946,7
10947,2
10948,2
10949,1
10950,2
10951,1
10952,10
10953,2
10954,2
10955,3
10956,7
10957,4
10958,8
10959,4
10960,1
10961,5
10962,1
10963,4
10964,3
10965,1
10966,4
10967,4
10968,1
10969,1
10970,6
10971,3
10972,5
10973,7
10974,2
10975,3
10976,8
10977,3
10978,8
10979,3
10980,4
10981,6
10982,8
10983,10
10984,4
10985,3
10986,7
10987,2
10988,7
10989,3
10990,3
10991,3
10992,7
10993,6
10994,3
10995,8
10996,3
10997,10
10998,8
10999,9
11000,2
11001,1
11002,9
11003,4
11004,6
11005,7
11006,6
11007,4
11008,4
11009,6
11010,1
11011,8
11012,4
11013,5
11014,7
11015,4
11016,7
11017,4
11018,9
11019,2
11020,1
11021,1
11022,9
11023,1
11024,10
11025,5
11026,10
11027,1
11028,9
11029,4
11030,2
11031,8
11032,4
11033,8
11034,7
11035,8
11036,3
11037,2
11038,1
11039,5
11040,8
11041,2
11042,6
11043,9
11044,6
11045,1
11046,10
11047,8
11048,2
11049,7
11050,3
11051,3
11052,10
11053,3
11054,10
11055,1
11056,4
11057,7
11058,5
11059,1
11060,7
11061,6
11062,5
11063,4
11064,10
11065,1
11066,2
11067,3
11068,5
11069,3
11070,1
11071,9
11072,1
11073,9
11074,4
11075,5
11076,3
11077,8
11078,2
11079,9
11080,7
11081,6
11082,7
11083,5
11084,8
11085,2
11086,4
11087,3
11088,8
11089,9
11090,2
11091,4
11092,8
11093,3
11094,2
11095,3
11096,5
11097,3
11098,9
11099,4
11100,5
11101,1
11102,5
11103,7
11104,3
11105,9
11106,9
11107,3
11108,2
11109,8
11110,7
11111,5
11112,3
11113,8
11114,7
11115,3
11116,3
11117,7
11118,10
11119,6
11120,5
11121,9
11122,10
11123,2
11124,10
11125,8
11126,2
11127,3
11128,1
11129,7
11130,6
11131,6
11132,4
11133,5
11134,9
11135,1
11136,7
11137,1
11138,2
11139,5
11140,7
11141,3
11142,5
11143,6
11144,6
11145,7
11146,2
11147,8
11148,5
11149,8
11150,4
11151,8
11152,8
11153,7
11154,4
11155,5
11156,4
11157,7
11158,6
11159,5
11160,6
11161,2
11162,8
11163,9
11164,6
11165,4
11166,4
11167,2
11168,4
11169,1
11170,1
11171,7
11172,1
11173,8
11174,2
11175,9
11176,7
11177,6
11178,6
11179,6
11180,3
11181,3
11182,3
11183,8
11184,5
11185,1
11186,8
11187,1
11188,6
11189,1
11190,8
11191,2
11192,9
11193,7
11194,10
11195,2
11196,1
11197,7
11198,3
11199,2
11200,8
11201,10
11202,8
11203,5
11204,5
11205,9
11206,7
11207,5
11208,6
11209,5
11210,1
11211,8
11212,1
11213,7
11214,3
11215,1
11216,4
11217,1
11218,4
11219,8
11220,8
11221,3
11222,5
11223,3
11224,4
11225,6
11226,3
11227,5
11228,6
11229,1
11230,8
11231,1
11232,10
11233,6
11234,2
11235,4
11236,1
11237,9
11238,3
11239,5
11240,3
11241,2
11242,1
11243,1
11244,1
11245,6
11246,6
11247,6
11248,5
11249,3
11250,4
11251,3
11252,6
11253,2
11254,4
11255,8
11256,10
11257,1
11258,6
11259,3
11260,10
11261,10
11262,7
11263,7
11264,3
11265,2
11266,1
11267,6
11268,2
11269,7
11270,9
11271,9
11272,1
11273,2
11274,8
11275,6
11276,8
11277,3
11278,4
11279,9
11280,8
11281,5
11282,5
11283,8
11284,3
11285,5
11286,6
11287,4
11288,10
11289,4
11290,3
11291,7
11292,2
11293,3
11294,3
11295,5
11296,10
11297,5
11298,5
11299,5
11300,9
11301,5
11302,4
11303,2
11304,1
11305,1
11306,1
11307,10
11308,7
11309,9
11310,8
11311,9
11312,10
11313,10
11314,2
11315,6
11316,8
11317,4
11318,3
11319,2
11320,5
11321,1
11322,1
11323,5
11324,2
11325,3
11326,4
11327,7
11328,4
11329,9
11330,4
11331,5
11332,9
11333,3
11334,4
11335,3
11336,4
11337,4
11338,4
11339,9
11340,7
11341,10
11342,9
11343,9
11344,1
11345,5
11346,10
11347,2
11348,2
11349,7
11350,5
11351,5
11352,7
11353,7
11354,8
11355,3
11356,6
11357,6
11358,4
11359,4
11360,4
11361,5
11362,8
11363,9
11364,5
11365,9
11366,7
11367,3
11368,9
11369,3
11370,3
11371,3
11372,8
11373,6
11374,3
11375,9
11376,6
11377,4
11378,3
11379,3
11380,7
11381,2
11382,3
11383,5
11384,10
11385,5
11386,3
11387,3
11388,7
11389,10
11390,10
11391,8
